anno_festival,decennio_num,decennio,canzone,interprete,autori,posizione,posizione_numerica,fascia_posizione,categoria_risultato,periodo,sede,presentatore,partecipanti,vincitore,artista_spotify,anno_ultimo_rilascio,durata_min,popolarita,fascia_popolarita,url_album,anni_tra_festival_e_rilascio,anni_dal_festival,canzone_storica,ristampa_tardiva,rilascio_recente_2015,qualita_abbinamento,includi_analisi_spotify,record_canzone_unico
2018,2010,Anni 2010,Arrivedorci,Elio e le Storie Tese,"S. Belisari, S. Conforti, D. Civaschi e N. Fasani",20º,20,Oltre il 10º posto,Altra posizione,6 - 10 febbraio,Teatro Ariston,Claudio Baglioni,28,Ermal Meta,Elio e le Storie Tese,2018.0,"4,10",26.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2739413634eceff035f43a60ba6,0,5,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Soldi,Mahmood,Mahmood,1º,1,1º posto,Vincitore,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,,,,,Dati non disponibili,,,4,No,Non valutabile,Non valutabile,Senza dati Spotify,No,No
2019,2010,Anni 2010,I tuoi particolari,Ultimo,Ultimo,2º,2,2º-3º posto,Podio,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Ultimo,2019.0,"3,67",64.0,Alta (61-100),https://i.scdn.co/image/ab67616d0000b273887308d96d2d0191771dd3aa,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Musica che resta,Il Volo,"G. Nannini, E. Munda, P. Romitelli, P. Mammaro e A. Carozza",3º,3,2º-3º posto,Podio,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Il Volo,2019.0,"3,39",33.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273ceb6d4d4ac8f8b0c8eb1afdc,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Cosa ti aspetti da me,Loredana Bertè,"G. Curreri, G. Pulli e P. Romitelli",4º,4,4º-10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Loredana Bertè,2019.0,"3,74",46.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2730d93ed415bec01196b0ec02c,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Abbi cura di me,Simone Cristicchi,"S. Cristicchi, N. Brunialti e G. Ortenzi",5º,5,4º-10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Simone Cristicchi,2019.0,"4,02",36.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273d48601b034fc8b09f0978e5d,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Argentovivo,Daniele Silvestri,"D. Silvestri, T. Iurcich, F. Rondanini e M. Agnelli",6º,6,4º-10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Daniele Silvestri,2019.0,"4,28",35.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2738f1a7729968816d75c742bb2,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,La ragazza con il cuore di latta,Irama,"Irama, G. Colonnelli, A. Debernardi e G. Nenna",7º,7,4º-10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Irama,2019.0,"3,70",55.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273096a351dcac111864ac57f9f,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Mi sento bene,Arisa,"M. Buzzanca, L. Vizzini, R. Pippa e A. Flora",8º,8,4º-10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Salmo,2021.0,"3,05",48.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273a42e0e7cc54d408b719d6c79,2,4,No,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
2019,2010,Anni 2010,Rolls Royce,Achille Lauro,"A. Lauro, D. Petrella, D. Dezi, D. Mungai e Boss Doms",9º,9,4º-10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Achille Lauro,2020.0,"2,89",53.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273d7d1c841048a5776dd5405c4,1,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Nonno Hollywood,Enrico Nigiotti,E. Nigiotti,10º,10,4º-10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Enrico Nigiotti,2019.0,"3,78",54.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b27371e4315e2c8cccab424ce1d7,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Per un milione,Boomdabash,"F. Abbate, R. Pagliarulo, A. Rapetti, A. Cisternino, A. Merli e F. Clemente",11º,11,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Boomdabash,2019.0,"2,91",62.0,Alta (61-100),https://i.scdn.co/image/ab67616d0000b2736b9d552174352504e4ebc4cd,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Rose viola,Ghemon,Ghemon e Zef,12º,12,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Ghemon,2019.0,"3,22",41.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2735738d43e34d65994a8a33e9b,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Solo una canzone,Ex-Otago,"M. Carucci, S. Bertuccini, F. Bacci, O. Martellacci e R. Bouchabla",13º,13,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Ex-Otago,2019.0,"3,79",44.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2738a549012931580bbeb20e11c,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Dov'è l'Italia,Motta,F. Motta,14º,14,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Motta,2019.0,"2,97",27.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27396db6112c8e360aa72e474a9,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Aspetto che torni,Francesco Renga,"Bungaro, F. Renga, C. Chiodo, Rakele e G. Runco",15º,15,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Francesco Renga,2019.0,"3,23",26.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27309bdb16a372d5d29c958cee5,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,L'ultimo ostacolo,Paola Turci,"P. Turci, L. Chiaravalli, S. Marletta ed E. Roberts",16º,16,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Paola Turci,2019.0,"3,45",26.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27351d9830ec2711347ab917720,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,L'amore è una dittatura,The Zen Circus,"A. Appino, G. P. Cuccuru e M. Schiavelli",17º,17,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,The Zen Circus,2019.0,"3,84",33.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273e3213b0e1748b411a0457dba,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Senza farlo apposta,Federica Carta e Shade,"Shade, J. Ettorre, Jaro",18º,18,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Shade,2019.0,"3,59",48.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2731005fe8ef2fb35043b854d75,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Mi farò trovare pronto,Nek,"Nek, P. Antonacci e L. Chiaravalli",19º,19,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Nek,2019.0,"3,02",24.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27357dd51a2da4ec9c5ca08574f,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,I ragazzi stanno bene,Negrita,"P. Bruni, C. Petricich, E. Salvi, F. Barbacci, L. Cilembrini e G. Gagliano",20º,20,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Negrita,2019.0,"4,09",31.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273889231e02c7d37c2c8e63c6c,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Un po' come la vita,Patty Pravo con Briga,"M. Rettani, D. Calvetti, Zibba, Briga e L. Leonori",21º,21,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Patty Pravo,2019.0,"3,41",23.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2733808cfd795cdd5ae71f17cbb,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Le nostre anime di notte,Anna Tatangelo,L. Vizzini,22º,22,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Anna Tatangelo,2019.0,"3,18",22.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273738e7f58c16bec26724c08c4,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2019,2010,Anni 2010,Parole nuove,Einar,"A. Maiello, E. Palmosi e N. Marotta",23º,23,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Matteo Branciamore,2010.0,"3,27",39.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27392d523d34d9fa62d85f95f09,-9,4,No,Non valutabile,Non valutabile,Da escludere: rilascio precedente,No,No
2019,2010,Anni 2010,Un'altra luce,Nino D'Angelo e Livio Cori,"L. Cori, N. D'Angelo, F. Fogliano, M. Dagani, G. Fracchiolla",24º,24,Oltre il 10º posto,Altra posizione,5 - 9 febbraio,Teatro Ariston,Claudio Baglioni,24,Mahmood,Nino D'Angelo,2019.0,"4,08",26.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2734f32f8d192e5a25864d13c6e,0,4,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Fai rumore,Diodato,Diodato e E. Roberts,1º,1,1º posto,Vincitore,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),,,,,Dati non disponibili,,,3,No,Non valutabile,Non valutabile,Senza dati Spotify,No,No
2020,2020,Anni 2020,Viceversa,Francesco Gabbani,F. Gabbani e Pacifico,2º,2,2º-3º posto,Podio,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Francesco Gabbani,2020.0,"3,59",62.0,Alta (61-100),https://i.scdn.co/image/ab67616d0000b2737a315843e9ac5bf15d3a6480,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Ringo Starr,Pinguini Tattici Nucleari,R. Zanotti,3º,3,2º-3º posto,Podio,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Pinguini Tattici Nucleari,2020.0,"3,06",65.0,Alta (61-100),https://i.scdn.co/image/ab67616d0000b2739d4cb13f84ae3a5fd0a93890,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Dov'è,Le Vibrazioni,"R. Casalino, D. Simonetta e F. Sarcina",4º,4,4º-10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Le Vibrazioni,2020.0,"3,06",54.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b27330a96137a67591ae7d5ec788,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Gigante,Piero Pelù,P. Pelù e L. Chiaravalli,5º,5,4º-10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Piero Pelù,2020.0,"3,68",39.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273b29861744d35ee7674db2b2f,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Ho amato tutto,Tosca,P. Cantarelli,6º,6,4º-10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Tosca,2020.0,"3,74",33.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273681b173ce5e2eca8eddd57b7,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Andromeda,Elodie,Mahmood e Dardust,7º,7,4º-10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Elodie,2020.0,"3,37",51.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273bad09f776b795f1adeac2744,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Me ne frego,Achille Lauro,"A. Lauro, D. Petrella, D. Dezi, D. Mungai, M. Ciceroni ed E. Manozzi",8º,8,4º-10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Achille Lauro,2020.0,"3,69",51.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273d7d1c841048a5776dd5405c4,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Finalmente io,Irene Grandi,"V. Rossi, R. Casini, A. Righi e G. Curreri",9º,9,4º-10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Irene Grandi,2020.0,"4,09",34.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2734517019ccaf98105a6cf2bff,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Eden,Rancore,Rancore e Dardust,10º,10,4º-10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Rancore,2022.0,"3,52",41.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2736ce8adc612fa5a802e63b340,2,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Carioca,Raphael Gualazzi,"R. Gualazzi, D. Petrella e D. Pavanello",11º,11,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Izi,2019.0,"3,34",43.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b27302785be7da43dd6e62ebcb49,-1,3,No,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
2020,2020,Anni 2020,Tikibombom,Levante,Levante,12º,12,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Levante,2020.0,"3,39",50.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2739b64443f24494caee0d7c9d4,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Rosso di rabbia,Anastasio,"Anastasio, L. Serventi, M. Azara e S. Tartaglini",13º,13,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Anastasio,2020.0,"3,22",33.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2737c278607679dc6389d1602a1,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Il sole ad est,Alberto Urso,P. Romitelli e G. Pulli,14º,14,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Alberto Urso,2020.0,"3,42",29.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273b011d9badadf61e0ae5f34ae,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Il confronto,Marco Masini,"M. Masini, F. Camba e D. Coro",15º,15,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Marco Masini,2020.0,"3,31",39.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273e441a7e5112ae18e67bac559,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Voglio parlarti adesso,Paolo Jannacci,"A. Bonomo, P. Jannacci, E. Bassi e M. Bassi",16º,16,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Paolo Jannacci,2020.0,"3,72",20.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b27304694caa47aa83c8af781d41,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Niente (Resilienza 74),Rita Pavone,G. Merk,17º,17,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Rita Pavone,2020.0,"3,29",24.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273682bbba0307af9b5a34bac03,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Nell'estasi o nel fango,Michele Zarrillo,V. Parisse e M. Zarrillo,18º,18,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Michele Zarrillo,2020.0,"3,76",26.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273e274d3dd443b250af0e04508,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Baciami adesso,Enrico Nigiotti,E. Nigiotti,19º,19,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Enrico Nigiotti,2020.0,"3,05",52.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273eeedd4dbf8d0c25b83cf0429,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Come mia madre,Giordana Angi,G. Angi e M. Finotti,20º,20,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Giordana Angi,2020.0,"2,89",25.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273dc777269417e0211eaf9224c,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Musica (e il resto scompare),Elettra Lamborghini,M. Canova Iorfida e D. Petrella,21º,21,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Elettra Lamborghini,2020.0,"3,24",48.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2733b87e60161fb6595e30acb88,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,No grazie,Junior Cally,"J. Cally, J. Ettorre, F. Mercuri, G. Cremona, E. Maimone e L. Grillotti",22º,22,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Pacman XII,2018.0,"3,77",6.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273e8fed68f3c05855dee9dd22e,-2,3,No,Non valutabile,Non valutabile,Da escludere: rilascio precedente,No,No
2020,2020,Anni 2020,Lo sappiamo entrambi,Riki,R. Marcuzzo e R. Scirè,23º,23,Oltre il 10º posto,Altra posizione,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),RIKI,2020.0,"3,29",29.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27350fd717956316458f68fabb0,0,3,No,No,Non valutabile,Affidabile,Sì,Sì
2020,2020,Anni 2020,Sincero,Bugo e Morgan,"Bugo, Morgan, A. Bonomo e S. Bertolotti",Esclusi,,Senza posizione numerica,Esclusa/o,4 - 8 febbraio,Teatro Ariston,Amadeus (conduttore televisivo),32,Diodato (cantante),Tony Boy,2019.0,"2,91",35.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273c688ef0ffbebaddaee2781c6,-1,3,No,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
2021,2020,Anni 2020,Zitti e buoni,Måneskin,"D. David, T. Raggi, V. De Angelis e E. Torchio",1º,1,1º posto,Vincitore,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,,,,,Dati non disponibili,,,2,No,Non valutabile,Non valutabile,Senza dati Spotify,No,No
2021,2020,Anni 2020,Chiamami per nome,Francesca Michielin e Fedez,"F. Michielin, Fedez, J. D'Amico, A. Mahmoud, A. Raina e D. Simonetta",2º,2,2º-3º posto,Podio,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Francesca Michielin,2021.0,"3,71",55.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273d6b725434a6904c6de444c36,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,Un milione di cose da dirti,Ermal Meta,E. Meta e R. Cardelli,3º,3,2º-3º posto,Podio,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Ermal Meta,2021.0,"3,53",47.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273d24e8c5dd4b014a7ae411f3e,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,Musica leggerissima,Colapesce Dimartino,Colapesce e DiMartino,4º,4,4º-10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Colapesce,2021.0,"3,95",63.0,Alta (61-100),https://i.scdn.co/image/ab67616d0000b273b94d4938b5e09f77aa6e088e,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,La genesi del tuo colore,Irama[20],"Irama, Dardust e G. Nenna",5º,5,4º-10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Irama,2021.0,"3,82",57.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2732ee15194eed8c6d0d6876ec8,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,Mai dire mai (la locura),Willie Peyote,"W. Peyote, C. Cavalieri D'Oro, D. Bestonzo e G. Petrelli",6º,6,4º-10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Willie Peyote,2021.0,"3,48",51.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b27307489a52dad91c848684a8bb,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,Dieci,Annalisa,"Annalisa, D. Simonetta, P. Antonacci e J. D'Amico",7º,7,4º-10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Annalisa,2021.0,"3,31",54.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2731bddc7778bd7890e729267d8,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,Voce,Madame,"Madame, Dardust e E. Botta",8º,8,4º-10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Madame,2021.0,"3,52",56.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2733ccb55cd765166e424ca0540,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,Quando ti sei innamorato,Orietta Berti,"F. Boccia, C. Esposito e M. Rettani",9º,9,4º-10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Orietta Berti,2021.0,"3,67",29.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273db44d60f9bf56d4f3b149f2d,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,Potevi fare di più,Arisa,G. D'Alessio,10º,10,4º-10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Arisa,2021.0,"4,07",42.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b27313bddb1d0c03837ffe6cfba2,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,Amare,La Rappresentante di Lista,"V. Lucchesi, D. Mangiaracina, Dardust e R. Cammarata",11º,11,Oltre il 10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Ultimo,2023.0,"3,30",53.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273fc6fdba6d214d1baa823935b,2,2,No,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
2021,2020,Anni 2020,Bianca luce nera,Extraliscio feat. Davide Toffolo,"M. Mariani, Pacifico e E. Sgarbi",12º,12,Oltre il 10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,EXTRALISCIO,2021.0,"3,40",25.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273748e3527358824086dcb90de,0,2,No,No,Non valutabile,Affidabile,Sì,Sì
2021,2020,Anni 2020,Combat pop,Lo Stato Sociale,"A. Cazzola, F. Draicchio, J. Ettorre, L. Guenzi, A. Guidetti, E. Roberto e M. Romagnoli",13º,13,Oltre il 10º posto,Altra posizione,2 - 6 marzo,Teatro Ariston,Amadeus (conduttore televisivo),34,Måneskin,Gabriele Felici,2021.0,"3,91",0.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b27331067704118a3d7a7f25ec33,0,2,No,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
